06,07,12,18,26,42,
03,10,13,34,38,39,
09,24,30,37,42,49,
03,14,31,36,38,44,
09,16,17,34,44,45,
12,18,24,28,38,48,
09,14,21,25,26,42,
12,15,16,44,45,46,
02,10,12,21,37,40,
08,16,21,32,40,42,
01,06,10,16,23,36,
04,05,21,32,35,47,
04,10,17,22,35,48,
06,22,29,32,38,40,
09,12,14,16,38,46,
04,06,21,26,33,40,
01,16,20,30,38,43,
01,03,09,11,29,31,
01,09,13,24,29,39,
13,15,18,33,39,45,
16,17,31,32,41,42,
07,13,15,27,37,44,
01,07,12,13,15,17,
10,15,24,30,39,45,
05,08,22,24,28,44,
23,25,29,36,37,48,
04,06,07,12,18,39,
14,22,23,26,27,29,
06,16,38,44,45,46,
13,14,17,36,38,41,
04,15,16,22,30,41,
01,02,22,34,35,39,
01,03,15,24,43,44,
02,06,12,24,44,47,
07,08,31,33,34,47,
03,09,13,24,32,49,
10,22,32,35,36,47,
01,16,24,29,31,43,
05,08,25,34,37,44,
01,23,30,41,43,49,
02,03,19,20,29,37,
29,32,34,42,44,46,
01,04,09,11,38,48,
03,15,23,26,34,38
